,Incident number,Date and time,Location,Duration,Attending Stations/Brigades,Result
841,F3894989,13/01/2024 23:47:10,MOUNT MAUNGANUI TAURANGA CITY,00:41:03,Mount Maunganui,1500: MISCELLANEOUS FIRE (MIN)
842,F3894989,13/01/2024 23:47:10,MOUNT MAUNGANUI TAURANGA CITY,00:41:03,Mount Maunganui,1500: MISCELLANEOUS FIRE (MIN)
843,F3894989,13/01/2024 23:47:10,MOUNT MAUNGANUI TAURANGA CITY,00:41:03,Mount Maunganui,1500: MISCELLANEOUS FIRE (MIN)
844,F3894989,13/01/2024 23:47:10,MOUNT MAUNGANUI TAURANGA CITY,00:41:03,Mount Maunganui,1500: MISCELLANEOUS FIRE (MIN)
845,F3894989,13/01/2024 23:47:10,MOUNT MAUNGANUI TAURANGA CITY,00:41:03,Mount Maunganui,1500: MISCELLANEOUS FIRE (MIN)
846,F3894989,13/01/2024 23:47:10,MOUNT MAUNGANUI TAURANGA CITY,00:41:03,Mount Maunganui,1500: MISCELLANEOUS FIRE (MIN)
847,F3894989,13/01/2024 23:47:10,MOUNT MAUNGANUI TAURANGA CITY,00:41:03,Mount Maunganui,1500: MISCELLANEOUS FIRE (MIN)
848,F3894989,13/01/2024 23:47:10,MOUNT MAUNGANUI TAURANGA CITY,00:41:03,Mount Maunganui,1500: MISCELLANEOUS FIRE (MIN)
849,F3894989,13/01/2024 23:47:10,MOUNT MAUNGANUI TAURANGA CITY,00:41:03,Mount Maunganui,1500: MISCELLANEOUS FIRE (MIN)
850,F3894989,13/01/2024 23:47:10,MOUNT MAUNGANUI TAURANGA CITY,00:41:03,Mount Maunganui,1500: MISCELLANEOUS FIRE (MIN)
851,F3894989,13/01/2024 23:47:10,MOUNT MAUNGANUI TAURANGA CITY,00:41:03,Mount Maunganui,1500: MISCELLANEOUS FIRE (MIN)
852,F3894989,13/01/2024 23:47:10,MOUNT MAUNGANUI TAURANGA CITY,00:41:03,Mount Maunganui,1500: MISCELLANEOUS FIRE (MIN)
853,F3894989,13/01/2024 23:47:10,MOUNT MAUNGANUI TAURANGA CITY,00:41:03,Mount Maunganui,1500: MISCELLANEOUS FIRE (MIN)
854,F3894989,13/01/2024 23:47:10,MOUNT MAUNGANUI TAURANGA CITY,00:41:03,Mount Maunganui,1500: MISCELLANEOUS FIRE (MIN)
855,F3894989,13/01/2024 23:47:10,MOUNT MAUNGANUI TAURANGA CITY,00:41:03,Mount Maunganui,1500: MISCELLANEOUS FIRE (MIN)
856,F3894989,13/01/2024 23:47:10,MOUNT MAUNGANUI TAURANGA CITY,00:41:03,Mount Maunganui,1500: MISCELLANEOUS FIRE (MIN)
857,F3894989,13/01/2024 23:47:10,MOUNT MAUNGANUI TAURANGA CITY,00:41:03,Mount Maunganui,1500: MISCELLANEOUS FIRE (MIN)
858,F3894989,13/01/2024 23:47:10,MOUNT MAUNGANUI TAURANGA CITY,00:41:03,Mount Maunganui,1500: MISCELLANEOUS FIRE (MIN)
859,F3894989,13/01/2024 23:47:10,MOUNT MAUNGANUI TAURANGA CITY,00:41:03,Mount Maunganui,1500: MISCELLANEOUS FIRE (MIN)
860,F3894989,13/01/2024 23:47:10,MOUNT MAUNGANUI TAURANGA CITY,00:41:03,Mount Maunganui,1500: MISCELLANEOUS FIRE (MIN)
861,F3894989,13/01/2024 23:47:10,MOUNT MAUNGANUI TAURANGA CITY,00:41:03,Mount Maunganui,1500: MISCELLANEOUS FIRE (MIN)
862,F3894989,13/01/2024 23:47:10,MOUNT MAUNGANUI TAURANGA CITY,00:41:03,Mount Maunganui,1500: MISCELLANEOUS FIRE (MIN)
863,F3894989,13/01/2024 23:47:10,MOUNT MAUNGANUI TAURANGA CITY,00:41:03,Mount Maunganui,1500: MISCELLANEOUS FIRE (MIN)
864,F3894989,13/01/2024 23:47:10,MOUNT MAUNGANUI TAURANGA CITY,00:41:03,Mount Maunganui,1500: MISCELLANEOUS FIRE (MIN)
865,F3894989,13/01/2024 23:47:10,MOUNT MAUNGANUI TAURANGA CITY,00:41:03,Mount Maunganui,1500: MISCELLANEOUS FIRE (MIN)
866,F3894989,13/01/2024 23:47:10,MOUNT MAUNGANUI TAURANGA CITY,00:41:03,Mount Maunganui,1500: MISCELLANEOUS FIRE (MIN)
867,F3894989,13/01/2024 23:47:10,MOUNT MAUNGANUI TAURANGA CITY,00:41:03,Mount Maunganui,1500: MISCELLANEOUS FIRE (MIN)
868,F3894989,13/01/2024 23:47:10,MOUNT MAUNGANUI TAURANGA CITY,00:41:03,Mount Maunganui,1500: MISCELLANEOUS FIRE (MIN)
869,F3894989,13/01/2024 23:47:10,MOUNT MAUNGANUI TAURANGA CITY,00:41:03,Mount Maunganui,1500: MISCELLANEOUS FIRE (MIN)
870,F3898607,19/01/2024 22:59:03,FEILDING MANAWATU DISTRICT,00:00:00,Feilding,
871,F3898607,19/01/2024 22:59:03,FEILDING MANAWATU DISTRICT,00:00:00,Feilding,
872,F3898607,19/01/2024 22:59:03,FEILDING MANAWATU DISTRICT,00:00:00,Feilding,
873,F3898607,19/01/2024 22:59:03,FEILDING MANAWATU DISTRICT,00:00:00,Feilding,
874,F3898607,19/01/2024 22:59:03,FEILDING MANAWATU DISTRICT,00:00:00,Feilding,
875,F3898607,19/01/2024 22:59:03,FEILDING MANAWATU DISTRICT,00:00:00,Feilding,
876,F3898607,19/01/2024 22:59:03,FEILDING MANAWATU DISTRICT,00:00:00,Feilding,
877,F3898607,19/01/2024 22:59:03,FEILDING MANAWATU DISTRICT,00:00:00,Feilding,
878,F3898607,19/01/2024 22:59:03,FEILDING MANAWATU DISTRICT,00:00:00,Feilding,
879,F3898607,19/01/2024 22:59:03,FEILDING MANAWATU DISTRICT,00:00:00,Feilding,
880,F3898607,19/01/2024 22:59:03,FEILDING MANAWATU DISTRICT,00:00:00,Feilding,
881,F3898607,19/01/2024 22:59:03,FEILDING MANAWATU DISTRICT,00:00:00,Feilding,
882,F3898607,19/01/2024 22:59:03,FEILDING MANAWATU DISTRICT,00:00:00,Feilding,
883,F3898607,19/01/2024 22:59:03,FEILDING MANAWATU DISTRICT,00:00:00,Feilding,
884,F3898607,19/01/2024 22:59:03,FEILDING MANAWATU DISTRICT,00:00:00,Feilding,
885,F3898607,19/01/2024 22:59:03,FEILDING MANAWATU DISTRICT,00:00:00,Feilding,
886,F3898607,19/01/2024 22:59:03,FEILDING MANAWATU DISTRICT,00:00:00,Feilding,
887,F3898607,19/01/2024 22:59:03,FEILDING MANAWATU DISTRICT,00:00:00,Feilding,
888,F3898607,19/01/2024 22:59:03,FEILDING MANAWATU DISTRICT,00:00:00,Feilding,
889,F3898607,19/01/2024 22:59:03,FEILDING MANAWATU DISTRICT,00:00:00,Feilding,
890,F3898607,19/01/2024 22:59:03,FEILDING MANAWATU DISTRICT,00:00:00,Feilding,
891,F3898607,19/01/2024 22:59:03,FEILDING MANAWATU DISTRICT,00:00:00,Feilding,
892,F3898607,19/01/2024 22:59:03,FEILDING MANAWATU DISTRICT,00:00:00,Feilding,
893,F3898607,19/01/2024 22:59:03,FEILDING MANAWATU DISTRICT,00:00:00,Feilding,
894,F3898607,19/01/2024 22:59:03,FEILDING MANAWATU DISTRICT,00:00:00,Feilding,
895,F3898607,19/01/2024 22:59:03,FEILDING MANAWATU DISTRICT,00:00:00,Feilding,
896,F3898607,19/01/2024 22:59:03,FEILDING MANAWATU DISTRICT,00:00:00,Feilding,
897,F3898607,19/01/2024 22:59:03,FEILDING MANAWATU DISTRICT,00:00:00,Feilding,
898,F3898607,19/01/2024 22:59:03,FEILDING MANAWATU DISTRICT,00:00:00,Feilding,
899,F3898607,19/01/2024 22:59:03,FEILDING MANAWATU DISTRICT,00:00:00,Feilding,
900,F3898607,19/01/2024 22:59:03,FEILDING MANAWATU DISTRICT,00:00:00,Feilding,
901,F3898607,19/01/2024 22:59:03,FEILDING MANAWATU DISTRICT,00:00:00,Feilding,
902,F3898607,19/01/2024 22:59:03,FEILDING MANAWATU DISTRICT,00:00:00,Feilding,
903,F3898607,19/01/2024 22:59:03,FEILDING MANAWATU DISTRICT,00:00:00,Feilding,
904,F3898607,19/01/2024 22:59:03,FEILDING MANAWATU DISTRICT,00:00:00,Feilding,
905,F3898607,19/01/2024 22:59:03,FEILDING MANAWATU DISTRICT,00:00:00,Feilding,
906,F3898607,19/01/2024 22:59:03,FEILDING MANAWATU DISTRICT,00:00:00,Feilding,
907,F3898607,19/01/2024 22:59:03,FEILDING MANAWATU DISTRICT,00:00:00,Feilding,
908,F3898607,19/01/2024 22:59:03,FEILDING MANAWATU DISTRICT,00:00:00,Feilding,
909,F3898607,19/01/2024 22:59:03,FEILDING MANAWATU DISTRICT,00:00:00,Feilding,
910,F3898607,19/01/2024 22:59:03,FEILDING MANAWATU DISTRICT,00:00:00,Feilding,
911,F3898607,19/01/2024 22:59:03,FEILDING MANAWATU DISTRICT,00:00:00,Feilding,
912,F3898607,19/01/2024 22:59:03,FEILDING MANAWATU DISTRICT,00:00:00,Feilding,
913,F3898607,19/01/2024 22:59:03,FEILDING MANAWATU DISTRICT,00:00:00,Feilding,
914,F3898607,19/01/2024 22:59:03,FEILDING MANAWATU DISTRICT,00:00:00,Feilding,
915,F3898607,19/01/2024 22:59:03,FEILDING MANAWATU DISTRICT,00:00:00,Feilding,
916,F3898607,19/01/2024 22:59:03,FEILDING MANAWATU DISTRICT,00:00:00,Feilding,
917,F3898607,19/01/2024 22:59:03,FEILDING MANAWATU DISTRICT,00:00:00,Feilding,
918,F3898607,19/01/2024 22:59:03,FEILDING MANAWATU DISTRICT,00:00:00,Feilding,
919,F3898607,19/01/2024 22:59:03,FEILDING MANAWATU DISTRICT,00:00:00,Feilding,
920,F3898607,19/01/2024 22:59:03,FEILDING MANAWATU DISTRICT,00:00:00,Feilding,
921,F3898607,19/01/2024 22:59:03,FEILDING MANAWATU DISTRICT,00:00:00,Feilding,
922,F3898607,19/01/2024 22:59:03,FEILDING MANAWATU DISTRICT,00:00:00,Feilding,
923,F3898607,19/01/2024 22:59:03,FEILDING MANAWATU DISTRICT,00:00:00,Feilding,
924,F3898607,19/01/2024 22:59:03,FEILDING MANAWATU DISTRICT,00:00:00,Feilding,
925,F3898607,19/01/2024 22:59:03,FEILDING MANAWATU DISTRICT,00:00:00,Feilding,
926,F3898607,19/01/2024 22:59:03,FEILDING MANAWATU DISTRICT,00:00:00,Feilding,
927,F3898607,19/01/2024 22:59:03,FEILDING MANAWATU DISTRICT,00:00:00,Feilding,
928,F3898607,19/01/2024 22:59:03,FEILDING MANAWATU DISTRICT,00:00:00,Feilding,
929,F3898607,19/01/2024 22:59:03,FEILDING MANAWATU DISTRICT,00:00:00,Feilding,
930,F3898607,19/01/2024 22:59:03,FEILDING MANAWATU DISTRICT,00:00:00,Feilding,
931,F3898607,19/01/2024 22:59:03,FEILDING MANAWATU DISTRICT,00:00:00,Feilding,
932,F3898607,19/01/2024 22:59:03,FEILDING MANAWATU DISTRICT,00:00:00,Feilding,
933,F3898607,19/01/2024 22:59:03,FEILDING MANAWATU DISTRICT,00:00:00,Feilding,
934,F3898607,19/01/2024 22:59:03,FEILDING MANAWATU DISTRICT,00:00:00,Feilding,
935,F3898607,19/01/2024 22:59:03,FEILDING MANAWATU DISTRICT,00:00:00,Feilding,
936,F3898607,19/01/2024 22:59:03,FEILDING MANAWATU DISTRICT,00:00:00,Feilding,
937,F3898607,19/01/2024 22:59:03,FEILDING MANAWATU DISTRICT,00:00:00,Feilding,
938,F3898607,19/01/2024 22:59:03,FEILDING MANAWATU DISTRICT,00:00:00,Feilding,
939,F3898607,19/01/2024 22:59:03,FEILDING MANAWATU DISTRICT,00:00:00,Feilding,
940,F3898607,19/01/2024 22:59:03,FEILDING MANAWATU DISTRICT,00:00:00,Feilding,
941,F3898607,19/01/2024 22:59:03,FEILDING MANAWATU DISTRICT,00:00:00,Feilding,
942,F3898607,19/01/2024 22:59:03,FEILDING MANAWATU DISTRICT,00:00:00,Feilding,
943,F3898607,19/01/2024 22:59:03,FEILDING MANAWATU DISTRICT,00:00:00,Feilding,
944,F3898607,19/01/2024 22:59:03,FEILDING MANAWATU DISTRICT,00:00:00,Feilding,
945,F3898607,19/01/2024 22:59:03,FEILDING MANAWATU DISTRICT,00:00:00,Feilding,
946,F3898607,19/01/2024 22:59:03,FEILDING MANAWATU DISTRICT,00:00:00,Feilding,
947,F3897940,18/01/2024 23:43:22,PIPITEA WELLINGTON CITY,00:00:00,"Thorndon, Johnsonville","3100: RESCUE,EMERGENCY,MEDICAL CALL (MVC)"
948,F3897940,18/01/2024 23:43:22,PIPITEA WELLINGTON CITY,00:00:00,"Thorndon, Johnsonville","3100: RESCUE,EMERGENCY,MEDICAL CALL (MVC)"
949,F3897940,18/01/2024 23:43:22,PIPITEA WELLINGTON CITY,00:00:00,"Thorndon, Johnsonville","3100: RESCUE,EMERGENCY,MEDICAL CALL (MVC)"
950,F3897940,18/01/2024 23:43:22,PIPITEA WELLINGTON CITY,00:00:00,"Thorndon, Johnsonville","3100: RESCUE,EMERGENCY,MEDICAL CALL (MVC)"
951,F3897940,18/01/2024 23:43:22,PIPITEA WELLINGTON CITY,00:00:00,"Thorndon, Johnsonville","3100: RESCUE,EMERGENCY,MEDICAL CALL (MVC)"
952,F3897940,18/01/2024 23:43:22,PIPITEA WELLINGTON CITY,00:00:00,"Thorndon, Johnsonville","3100: RESCUE,EMERGENCY,MEDICAL CALL (MVC)"
953,F3897940,18/01/2024 23:43:22,PIPITEA WELLINGTON CITY,00:00:00,"Thorndon, Johnsonville","3100: RESCUE,EMERGENCY,MEDICAL CALL (MVC)"
954,F3897940,18/01/2024 23:43:22,PIPITEA WELLINGTON CITY,00:00:00,"Thorndon, Johnsonville","3100: RESCUE,EMERGENCY,MEDICAL CALL (MVC)"
955,F3897940,18/01/2024 23:43:22,PIPITEA WELLINGTON CITY,00:00:00,"Thorndon, Johnsonville","3100: RESCUE,EMERGENCY,MEDICAL CALL (MVC)"
956,F3897940,18/01/2024 23:43:22,PIPITEA WELLINGTON CITY,00:00:00,"Thorndon, Johnsonville","3100: RESCUE,EMERGENCY,MEDICAL CALL (MVC)"
957,F3897940,18/01/2024 23:43:22,PIPITEA WELLINGTON CITY,00:00:00,"Thorndon, Johnsonville","3100: RESCUE,EMERGENCY,MEDICAL CALL (MVC)"
958,F3897940,18/01/2024 23:43:22,PIPITEA WELLINGTON CITY,00:00:00,"Thorndon, Johnsonville","3100: RESCUE,EMERGENCY,MEDICAL CALL (MVC)"
959,F3897940,18/01/2024 23:43:22,PIPITEA WELLINGTON CITY,00:00:00,"Thorndon, Johnsonville","3100: RESCUE,EMERGENCY,MEDICAL CALL (MVC)"
960,F3897940,18/01/2024 23:43:22,PIPITEA WELLINGTON CITY,00:00:00,"Thorndon, Johnsonville","3100: RESCUE,EMERGENCY,MEDICAL CALL (MVC)"
961,F3897940,18/01/2024 23:43:22,PIPITEA WELLINGTON CITY,00:00:00,"Thorndon, Johnsonville","3100: RESCUE,EMERGENCY,MEDICAL CALL (MVC)"
962,F3897940,18/01/2024 23:43:22,PIPITEA WELLINGTON CITY,00:00:00,"Thorndon, Johnsonville","3100: RESCUE,EMERGENCY,MEDICAL CALL (MVC)"
963,F3897940,18/01/2024 23:43:22,PIPITEA WELLINGTON CITY,00:00:00,"Thorndon, Johnsonville","3100: RESCUE,EMERGENCY,MEDICAL CALL (MVC)"
964,F3897940,18/01/2024 23:43:22,PIPITEA WELLINGTON CITY,00:00:00,"Thorndon, Johnsonville","3100: RESCUE,EMERGENCY,MEDICAL CALL (MVC)"
965,F3897940,18/01/2024 23:43:22,PIPITEA WELLINGTON CITY,00:00:00,"Thorndon, Johnsonville","3100: RESCUE,EMERGENCY,MEDICAL CALL (MVC)"
966,F3897940,18/01/2024 23:43:22,PIPITEA WELLINGTON CITY,00:00:00,"Thorndon, Johnsonville","3100: RESCUE,EMERGENCY,MEDICAL CALL (MVC)"
967,F3897940,18/01/2024 23:43:22,PIPITEA WELLINGTON CITY,00:00:00,"Thorndon, Johnsonville","3100: RESCUE,EMERGENCY,MEDICAL CALL (MVC)"
968,F3897940,18/01/2024 23:43:22,PIPITEA WELLINGTON CITY,00:00:00,"Thorndon, Johnsonville","3100: RESCUE,EMERGENCY,MEDICAL CALL (MVC)"
969,F3897940,18/01/2024 23:43:22,PIPITEA WELLINGTON CITY,00:00:00,"Thorndon, Johnsonville","3100: RESCUE,EMERGENCY,MEDICAL CALL (MVC)"
970,F3897940,18/01/2024 23:43:22,PIPITEA WELLINGTON CITY,00:00:00,"Thorndon, Johnsonville","3100: RESCUE,EMERGENCY,MEDICAL CALL (MVC)"
971,F3897940,18/01/2024 23:43:22,PIPITEA WELLINGTON CITY,00:00:00,"Thorndon, Johnsonville","3100: RESCUE,EMERGENCY,MEDICAL CALL (MVC)"
972,F3897940,18/01/2024 23:43:22,PIPITEA WELLINGTON CITY,00:00:00,"Thorndon, Johnsonville","3100: RESCUE,EMERGENCY,MEDICAL CALL (MVC)"
973,F3897940,18/01/2024 23:43:22,PIPITEA WELLINGTON CITY,00:00:00,"Thorndon, Johnsonville","3100: RESCUE,EMERGENCY,MEDICAL CALL (MVC)"
974,F3897940,18/01/2024 23:43:22,PIPITEA WELLINGTON CITY,00:00:00,"Thorndon, Johnsonville","3100: RESCUE,EMERGENCY,MEDICAL CALL (MVC)"
975,F3897940,18/01/2024 23:43:22,PIPITEA WELLINGTON CITY,00:00:00,"Thorndon, Johnsonville","3100: RESCUE,EMERGENCY,MEDICAL CALL (MVC)"
976,F3897940,18/01/2024 23:43:22,PIPITEA WELLINGTON CITY,00:00:00,"Thorndon, Johnsonville","3100: RESCUE,EMERGENCY,MEDICAL CALL (MVC)"
977,F3897940,18/01/2024 23:43:22,PIPITEA WELLINGTON CITY,00:00:00,"Thorndon, Johnsonville","3100: RESCUE,EMERGENCY,MEDICAL CALL (MVC)"
978,F3897940,18/01/2024 23:43:22,PIPITEA WELLINGTON CITY,00:00:00,"Thorndon, Johnsonville","3100: RESCUE,EMERGENCY,MEDICAL CALL (MVC)"
979,F3897940,18/01/2024 23:43:22,PIPITEA WELLINGTON CITY,00:00:00,"Thorndon, Johnsonville","3100: RESCUE,EMERGENCY,MEDICAL CALL (MVC)"
980,F3897940,18/01/2024 23:43:22,PIPITEA WELLINGTON CITY,00:00:00,"Thorndon, Johnsonville","3100: RESCUE,EMERGENCY,MEDICAL CALL (MVC)"
981,F3897940,18/01/2024 23:43:22,PIPITEA WELLINGTON CITY,00:00:00,"Thorndon, Johnsonville","3100: RESCUE,EMERGENCY,MEDICAL CALL (MVC)"
982,F3897940,18/01/2024 23:43:22,PIPITEA WELLINGTON CITY,00:00:00,"Thorndon, Johnsonville","3100: RESCUE,EMERGENCY,MEDICAL CALL (MVC)"
983,F3897940,18/01/2024 23:43:22,PIPITEA WELLINGTON CITY,00:00:00,"Thorndon, Johnsonville","3100: RESCUE,EMERGENCY,MEDICAL CALL (MVC)"
984,F3897940,18/01/2024 23:43:22,PIPITEA WELLINGTON CITY,00:00:00,"Thorndon, Johnsonville","3100: RESCUE,EMERGENCY,MEDICAL CALL (MVC)"
985,F3897940,18/01/2024 23:43:22,PIPITEA WELLINGTON CITY,00:00:00,"Thorndon, Johnsonville","3100: RESCUE,EMERGENCY,MEDICAL CALL (MVC)"
986,F3897940,18/01/2024 23:43:22,PIPITEA WELLINGTON CITY,00:00:00,"Thorndon, Johnsonville","3100: RESCUE,EMERGENCY,MEDICAL CALL (MVC)"
987,F3897940,18/01/2024 23:43:22,PIPITEA WELLINGTON CITY,00:00:00,"Thorndon, Johnsonville","3100: RESCUE,EMERGENCY,MEDICAL CALL (MVC)"
988,F3897940,18/01/2024 23:43:22,PIPITEA WELLINGTON CITY,00:00:00,"Thorndon, Johnsonville","3100: RESCUE,EMERGENCY,MEDICAL CALL (MVC)"
989,F3897940,18/01/2024 23:43:22,PIPITEA WELLINGTON CITY,00:00:00,"Thorndon, Johnsonville","3100: RESCUE,EMERGENCY,MEDICAL CALL (MVC)"
990,F3897940,18/01/2024 23:43:22,PIPITEA WELLINGTON CITY,00:00:00,"Thorndon, Johnsonville","3100: RESCUE,EMERGENCY,MEDICAL CALL (MVC)"
991,F3897940,18/01/2024 23:43:22,PIPITEA WELLINGTON CITY,00:00:00,"Thorndon, Johnsonville","3100: RESCUE,EMERGENCY,MEDICAL CALL (MVC)"
992,F3897940,18/01/2024 23:43:22,PIPITEA WELLINGTON CITY,00:00:00,"Thorndon, Johnsonville","3100: RESCUE,EMERGENCY,MEDICAL CALL (MVC)"
993,F3897940,18/01/2024 23:43:22,PIPITEA WELLINGTON CITY,00:00:00,"Thorndon, Johnsonville","3100: RESCUE,EMERGENCY,MEDICAL CALL (MVC)"
994,F3897940,18/01/2024 23:43:22,PIPITEA WELLINGTON CITY,00:00:00,"Thorndon, Johnsonville","3100: RESCUE,EMERGENCY,MEDICAL CALL (MVC)"
995,F3897940,18/01/2024 23:43:22,PIPITEA WELLINGTON CITY,00:00:00,"Thorndon, Johnsonville","3100: RESCUE,EMERGENCY,MEDICAL CALL (MVC)"
996,F3897940,18/01/2024 23:43:22,PIPITEA WELLINGTON CITY,00:00:00,"Thorndon, Johnsonville","3100: RESCUE,EMERGENCY,MEDICAL CALL (MVC)"
997,F3897940,18/01/2024 23:43:22,PIPITEA WELLINGTON CITY,00:00:00,"Thorndon, Johnsonville","3100: RESCUE,EMERGENCY,MEDICAL CALL (MVC)"
998,F3897940,18/01/2024 23:43:22,PIPITEA WELLINGTON CITY,00:00:00,"Thorndon, Johnsonville","3100: RESCUE,EMERGENCY,MEDICAL CALL (MVC)"
999,F3897940,18/01/2024 23:43:22,PIPITEA WELLINGTON CITY,00:00:00,"Thorndon, Johnsonville","3100: RESCUE,EMERGENCY,MEDICAL CALL (MVC)"
1000,F3897940,18/01/2024 23:43:22,PIPITEA WELLINGTON CITY,00:00:00,"Thorndon, Johnsonville","3100: RESCUE,EMERGENCY,MEDICAL CALL (MVC)"
1001,F3897940,18/01/2024 23:43:22,PIPITEA WELLINGTON CITY,00:00:00,"Thorndon, Johnsonville","3100: RESCUE,EMERGENCY,MEDICAL CALL (MVC)"
1002,F3897940,18/01/2024 23:43:22,PIPITEA WELLINGTON CITY,00:00:00,"Thorndon, Johnsonville","3100: RESCUE,EMERGENCY,MEDICAL CALL (MVC)"
1003,F3897940,18/01/2024 23:43:22,PIPITEA WELLINGTON CITY,00:00:00,"Thorndon, Johnsonville","3100: RESCUE,EMERGENCY,MEDICAL CALL (MVC)"
1004,F3897940,18/01/2024 23:43:22,PIPITEA WELLINGTON CITY,00:00:00,"Thorndon, Johnsonville","3100: RESCUE,EMERGENCY,MEDICAL CALL (MVC)"
1005,F3897940,18/01/2024 23:43:22,PIPITEA WELLINGTON CITY,00:00:00,"Thorndon, Johnsonville","3100: RESCUE,EMERGENCY,MEDICAL CALL (MVC)"
1006,F3897940,18/01/2024 23:43:22,PIPITEA WELLINGTON CITY,00:00:00,"Thorndon, Johnsonville","3100: RESCUE,EMERGENCY,MEDICAL CALL (MVC)"
1007,F3897940,18/01/2024 23:43:22,PIPITEA WELLINGTON CITY,00:00:00,"Thorndon, Johnsonville","3100: RESCUE,EMERGENCY,MEDICAL CALL (MVC)"
1008,F3897940,18/01/2024 23:43:22,PIPITEA WELLINGTON CITY,00:00:00,"Thorndon, Johnsonville","3100: RESCUE,EMERGENCY,MEDICAL CALL (MVC)"
1009,F3897940,18/01/2024 23:43:22,PIPITEA WELLINGTON CITY,00:00:00,"Thorndon, Johnsonville","3100: RESCUE,EMERGENCY,MEDICAL CALL (MVC)"
1010,F3897940,18/01/2024 23:43:22,PIPITEA WELLINGTON CITY,00:00:00,"Thorndon, Johnsonville","3100: RESCUE,EMERGENCY,MEDICAL CALL (MVC)"
1011,F3897940,18/01/2024 23:43:22,PIPITEA WELLINGTON CITY,00:00:00,"Thorndon, Johnsonville","3100: RESCUE,EMERGENCY,MEDICAL CALL (MVC)"
1012,F3897940,18/01/2024 23:43:22,PIPITEA WELLINGTON CITY,00:00:00,"Thorndon, Johnsonville","3100: RESCUE,EMERGENCY,MEDICAL CALL (MVC)"
1013,F3897940,18/01/2024 23:43:22,PIPITEA WELLINGTON CITY,00:00:00,"Thorndon, Johnsonville","3100: RESCUE,EMERGENCY,MEDICAL CALL (MVC)"
1014,F3897940,18/01/2024 23:43:22,PIPITEA WELLINGTON CITY,00:00:00,"Thorndon, Johnsonville","3100: RESCUE,EMERGENCY,MEDICAL CALL (MVC)"
1015,F3897940,18/01/2024 23:43:22,PIPITEA WELLINGTON CITY,00:00:00,"Thorndon, Johnsonville","3100: RESCUE,EMERGENCY,MEDICAL CALL (MVC)"
1016,F3897940,18/01/2024 23:43:22,PIPITEA WELLINGTON CITY,00:00:00,"Thorndon, Johnsonville","3100: RESCUE,EMERGENCY,MEDICAL CALL (MVC)"
1017,F3897940,18/01/2024 23:43:22,PIPITEA WELLINGTON CITY,00:00:00,"Thorndon, Johnsonville","3100: RESCUE,EMERGENCY,MEDICAL CALL (MVC)"
1018,F3897940,18/01/2024 23:43:22,PIPITEA WELLINGTON CITY,00:00:00,"Thorndon, Johnsonville","3100: RESCUE,EMERGENCY,MEDICAL CALL (MVC)"
1019,F3897940,18/01/2024 23:43:22,PIPITEA WELLINGTON CITY,00:00:00,"Thorndon, Johnsonville","3100: RESCUE,EMERGENCY,MEDICAL CALL (MVC)"
1020,F3897940,18/01/2024 23:43:22,PIPITEA WELLINGTON CITY,00:00:00,"Thorndon, Johnsonville","3100: RESCUE,EMERGENCY,MEDICAL CALL (MVC)"
1021,F3897940,18/01/2024 23:43:22,PIPITEA WELLINGTON CITY,00:00:00,"Thorndon, Johnsonville","3100: RESCUE,EMERGENCY,MEDICAL CALL (MVC)"
1022,F3897940,18/01/2024 23:43:22,PIPITEA WELLINGTON CITY,00:00:00,"Thorndon, Johnsonville","3100: RESCUE,EMERGENCY,MEDICAL CALL (MVC)"
1023,F3897940,18/01/2024 23:43:22,PIPITEA WELLINGTON CITY,00:00:00,"Thorndon, Johnsonville","3100: RESCUE,EMERGENCY,MEDICAL CALL (MVC)"
1024,F3897322,17/01/2024 23:45:58,ELSDON PORIRUA CITY,00:00:00,Porirua,1500: MISCELLANEOUS FIRE (MIN)
1025,F3897322,17/01/2024 23:45:58,ELSDON PORIRUA CITY,00:00:00,Porirua,1500: MISCELLANEOUS FIRE (MIN)
1026,F3897322,17/01/2024 23:45:58,ELSDON PORIRUA CITY,00:00:00,Porirua,1500: MISCELLANEOUS FIRE (MIN)
1027,F3897322,17/01/2024 23:45:58,ELSDON PORIRUA CITY,00:00:00,Porirua,1500: MISCELLANEOUS FIRE (MIN)
1028,F3897322,17/01/2024 23:45:58,ELSDON PORIRUA CITY,00:00:00,Porirua,1500: MISCELLANEOUS FIRE (MIN)
1029,F3897322,17/01/2024 23:45:58,ELSDON PORIRUA CITY,00:00:00,Porirua,1500: MISCELLANEOUS FIRE (MIN)
1030,F3897322,17/01/2024 23:45:58,ELSDON PORIRUA CITY,00:00:00,Porirua,1500: MISCELLANEOUS FIRE (MIN)
1031,F3897322,17/01/2024 23:45:58,ELSDON PORIRUA CITY,00:00:00,Porirua,1500: MISCELLANEOUS FIRE (MIN)
1032,F3897322,17/01/2024 23:45:58,ELSDON PORIRUA CITY,00:00:00,Porirua,1500: MISCELLANEOUS FIRE (MIN)
1033,F3897322,17/01/2024 23:45:58,ELSDON PORIRUA CITY,00:00:00,Porirua,1500: MISCELLANEOUS FIRE (MIN)
1034,F3897322,17/01/2024 23:45:58,ELSDON PORIRUA CITY,00:00:00,Porirua,1500: MISCELLANEOUS FIRE (MIN)
